carat,cut,color,clarity,depth,table,price,size
0.76,Ideal,H,SI2,63.0,56.0,2288,124.52456799999999
0.7,Ideal,F,SI1,61.3,57.0,2288,116.17548799999999
0.62,Good,D,VS2,58.9,64.0,2288,102.61838999999999
0.74,Ideal,H,SI2,61.4,56.0,2289,120.50606400000001
0.54,Ideal,G,IF,61.2,57.0,2289,89.42841600000001
0.54,Ideal,G,IF,61.5,55.0,2289,89.70356
0.51,Very Good,D,VVS2,63.1,58.0,2289,83.00097
0.7,Good,F,SI1,64.1,56.0,2289,113.5008
0.53,Premium,F,VS2,60.6,58.0,2290,86.70584
0.53,Ideal,F,VS2,61.6,56.0,2290,88.856654
0.57,Very Good,F,VVS2,62.6,58.0,2290,92.62704000000001
0.7,Very Good,E,SI2,60.1,56.0,2290,115.72588800000001
0.7,Fair,G,VS1,65.2,57.0,2290,110.79523199999998
0.44,Ideal,D,VVS1,60.6,56.0,2290,74.348505
0.44,Ideal,D,VVS1,61.0,57.0,2290,72.6189
0.53,Ideal,F,VVS2,62.1,56.0,2290,86.56326
0.53,Ideal,F,VVS2,62.2,54.0,2290,87.777432
0.7,Good,F,VS2,63.8,60.0,2290,109.93355999999999
0.56,Premium,F,VVS2,59.5,61.0,2290,90.84878400000001
0.53,Premium,F,VVS2,61.4,57.0,2290,86.8608
0.53,Ideal,F,VVS2,61.3,55.0,2291,88.74996200000001
0.53,Ideal,F,VVS2,61.3,56.0,2291,87.36128000000001
0.71,Ideal,F,SI2,60.7,57.0,2291,118.207936
1.01,Very Good,D,I1,63.4,61.0,2291,161.57987999999997
0.74,Premium,D,SI2,61.8,59.0,2291,123.12085499999999
0.8,Premium,J,VS1,60.8,59.0,2292,129.3732
0.77,Ideal,J,VS2,61.9,54.0,2292,128.050956
0.56,Ideal,D,VS1,62.5,56.0,2292,91.99739999999998
0.77,Fair,I,VVS2,59.2,66.0,2292,123.42564
0.7,Very Good,G,SI1,63.5,56.0,2293,115.73279999999998
0.77,Very Good,H,SI2,63.3,58.0,2293,121.51872
0.53,Ideal,G,IF,60.6,56.0,2293,90.166011
0.53,Ideal,G,IF,60.3,56.0,2293,90.22624000000002
0.67,Good,F,VS1,62.3,62.0,2293,106.37769999999999
0.7,Premium,H,VS1,62.3,59.0,2293,114.40784400000001
1.05,Fair,H,I1,61.8,57.0,2293,166.23936
0.7,Very Good,I,VS1,61.4,57.0,2294,115.571456
0.72,Very Good,D,SI2,59.8,60.0,2294,115.79097599999999
0.8,Very Good,H,SI2,62.7,57.0,2294,129.79806
0.71,Premium,I,VS2,62.1,59.0,2294,115.94655
0.55,Ideal,F,VVS2,61.5,57.0,2294,89.195804
0.55,Ideal,F,VVS2,60.8,56.0,2294,90.277208
0.59,Ideal,E,VS1,62.3,56.0,2294,97.61471999999999
0.7,Ideal,H,SI1,62.5,56.0,2294,113.604264
0.7,Ideal,H,SI1,62.6,55.0,2294,114.32775000000001
0.7,Ideal,H,SI1,62.5,55.0,2294,115.664044
0.7,Ideal,H,SI1,62.2,55.0,2294,114.60997800000001
0.85,Premium,J,VS2,60.7,58.0,2295,138.047616
0.72,Ideal,G,SI2,62.6,52.0,2295,119.23128
0.72,Ideal,G,SI2,62.3,54.0,2295,120.06144
0.75,Premium,I,SI1,59.1,58.0,2295,120.72711600000001
0.74,Ideal,F,SI2,60.3,58.0,2295,119.30068799999998
0.75,Premium,H,SI2,63.0,58.0,2295,121.39545600000001
0.7,Very Good,H,SI1,60.4,61.0,2296,113.39665599999998
0.79,Very Good,I,SI1,61.8,60.0,2296,129.489344
0.52,Ideal,D,VS1,62.2,56.0,2296,84.70656000000001
0.58,Premium,G,VS2,62.2,58.0,2297,94.49383999999999
0.53,Very Good,E,VVS2,60.7,59.0,2297,87.142176
0.64,Very Good,D,VS2,62.2,58.0,2297,104.322078
0.71,Premium,F,SI1,60.4,58.0,2297,118.68714
0.5,Ideal,E,VVS2,61.8,53.6,2297,82.67508
0.57,Ideal,E,VS1,61.0,56.0,2297,95.58108
0.72,Ideal,G,SI2,61.4,56.0,2297,119.547648
0.69,Ideal,G,SI1,62.4,56.0,2297,114.32917
0.81,Fair,I,VS1,66.5,53.0,2297,129.62188799999998
0.58,Premium,E,VS1,62.2,58.0,2297,93.85504999999999
0.74,Very Good,F,SI2,59.6,60.0,2298,123.90299999999998
0.7,Very Good,E,SI2,63.2,56.0,2298,112.12319999999998
0.7,Very Good,E,SI2,61.5,56.0,2298,115.168416
0.56,Ideal,F,VVS2,61.9,56.0,2298,92.13388800000001
0.7,Good,D,SI1,64.2,60.0,2298,113.09688
0.6,Ideal,F,VVS2,61.8,57.0,2298,96.74049600000001
0.72,Ideal,F,SI2,61.7,55.0,2298,118.5213
0.7,Ideal,H,SI2,61.8,57.0,2298,114.162048
0.56,Ideal,G,IF,61.7,55.0,2298,92.655408
0.56,Ideal,G,IF,61.8,54.0,2298,93.114567
0.72,Premium,F,SI2,60.5,59.0,2298,119.02528
0.57,Good,F,VVS2,57.6,60.0,2298,94.249575
0.7,Premium,D,SI2,62.1,60.0,2299,116.149965
0.79,Very Good,J,VS2,60.8,56.0,2300,131.39854
0.75,Very Good,I,SI1,63.7,56.0,2300,121.00728600000001
0.87,Very Good,J,SI1,61.4,57.0,2300,143.200764
0.71,Premium,I,VS2,59.3,59.0,2300,118.74652299999998
0.74,Premium,H,SI1,62.4,58.0,2300,117.00675
0.75,Ideal,J,VS1,62.9,57.0,2300,121.05832199999998
0.72,Ideal,F,SI2,61.2,58.0,2300,116.376832
0.71,Premium,I,VS2,60.4,60.0,2300,115.45247999999998
0.71,Fair,G,SI1,65.5,55.0,2300,113.44345999999999
0.71,Premium,I,VS2,62.8,59.0,2300,113.52473999999998
0.71,Good,F,SI1,57.9,53.0,2300,114.14864
0.71,Fair,G,SI2,64.4,58.0,2300,111.57863599999999
0.81,Fair,F,SI2,68.8,79.0,2301,97.92016000000001
0.51,Ideal,E,VVS2,62.5,57.0,2301,82.384896
0.52,Ideal,E,VVS2,61.8,56.0,2301,85.69728000000002
0.52,Ideal,D,VVS2,61.4,56.0,2302,87.02720000000001
0.59,Very Good,F,VVS2,63.5,59.0,2302,94.02624
0.54,Ideal,D,VVS2,61.2,55.0,2302,90.04432499999999
0.73,Ideal,I,VS1,62.1,55.8,2302,120.68531999999999
0.7,Very Good,G,VS2,63.1,58.0,2302,115.29533200000002
0.52,Premium,E,VVS1,59.8,58.0,2302,86.710472
0.77,Ideal,H,SI2,60.8,57.0,2302,126.37584
0.51,Ideal,G,VVS2,61.2,56.0,2303,84.299952
0.76,Premium,E,SI2,61.3,59.0,2303,122.09769
0.55,Ideal,H,VVS1,61.6,55.0,2303,90.43254999999999
0.8,Premium,E,SI2,59.1,61.0,2304,128.224935
0.56,Very Good,E,VVS2,60.3,57.0,2304,92.449383
0.7,Very Good,I,VS1,61.9,58.0,2304,115.61994
0.7,Very Good,G,SI1,62.8,56.0,2304,113.32451999999999
0.51,Very Good,F,IF,59.4,60.0,2304,83.712426
0.96,Fair,J,I1,59.5,60.0,2304,145.54276800000002
0.71,Ideal,F,SI2,62.2,56.0,2304,116.68042399999999
0.72,Good,E,SI1,63.9,58.0,2305,117.10670399999998
0.7,Very Good,H,SI2,61.6,56.1,2306,116.50553199999999
0.71,Good,I,VS1,63.3,56.0,2306,115.41311500000002
0.71,Premium,I,VS1,61.8,58.0,2306,116.96255999999998
0.71,Good,I,VS1,63.6,56.0,2306,116.26005000000002
0.71,Ideal,I,VS1,62.1,56.0,2306,115.01318399999998
0.71,Premium,E,SI2,61.1,58.0,2306,115.84684800000001
0.61,Premium,D,VS1,61.5,58.0,2306,98.47656
0.71,Premium,E,SI2,61.4,59.0,2306,114.84018
0.61,Ideal,F,VS2,61.5,54.0,2306,102.058424
0.6,Ideal,E,VS1,62.2,56.0,2306,97.97222400000001
0.72,Fair,G,VS2,64.6,55.0,2306,118.60926200000002
0.7,Premium,F,SI1,59.9,58.0,2306,111.50465400000002
0.61,Ideal,F,VS1,60.7,56.0,2306,101.218032
0.87,Ideal,H,SI2,63.0,57.0,2307,139.22273399999997
0.78,Very Good,F,SI2,61.5,59.0,2307,126.99917999999998
0.7,Very Good,E,SI2,63.2,61.0,2307,111.211932
0.7,Premium,E,SI2,60.6,59.0,2307,114.85670400000001
0.54,Ideal,D,VS2,61.6,55.0,2307,89.64269999999999
0.81,Ideal,J,SI1,62.0,56.0,2307,134.9514
0.7,Good,E,SI2,63.7,61.0,2307,113.07072
0.7,Premium,E,SI2,62.9,59.0,2307,112.201362
0.75,Premium,D,SI2,60.3,61.0,2307,121.977072
0.76,Ideal,J,VS1,61.9,54.0,2307,124.65129599999999
0.71,Ideal,G,SI1,61.1,57.0,2307,116.78198400000001
0.71,Ideal,I,VVS2,62.4,54.0,2308,117.7462
0.71,Ideal,E,SI1,61.5,57.0,2308,117.447288
0.71,Ideal,E,SI1,62.0,56.0,2308,117.49566399999999
0.72,Good,E,SI2,57.9,56.0,2308,118.29460499999998
0.72,Ideal,E,SI2,61.8,55.0,2308,118.11189999999998
0.71,Good,F,SI1,63.7,58.0,2308,113.99327000000001
0.64,Ideal,H,VVS1,62.2,58.0,2308,103.454658
0.67,Very Good,F,VS2,59.4,59.5,2309,111.6288
0.67,Very Good,G,VS1,59.9,57.4,2309,111.89385
0.73,Premium,F,SI2,61.6,58.0,2309,117.777285
0.74,Ideal,G,SI1,62.7,56.0,2309,119.76969199999999
0.67,Good,F,VS2,58.1,62.0,2309,112.83148799999998
0.67,Good,F,VS2,58.7,61.5,2309,110.63474099999999
0.61,Ideal,G,VS1,62.6,55.0,2309,101.098998
0.7,Ideal,D,SI1,61.2,54.0,2310,117.52252499999999
0.5,Very Good,D,VVS2,63.3,55.0,2310,82.512408
0.7,Very Good,G,SI1,61.7,56.0,2310,114.5584
0.7,Premium,E,SI1,62.4,60.0,2310,114.00074399999998
0.7,Very Good,E,SI2,59.6,63.0,2310,112.482432
0.62,Very Good,D,VS1,63.4,55.0,2310,102.28491
0.51,Premium,F,VVS2,61.9,56.0,2310,84.605499
0.7,Ideal,G,SI1,61.9,58.0,2310,114.89020399999998
0.9,Fair,G,I1,66.0,58.0,2310,137.025168
0.7,Good,E,SI2,57.8,61.0,2310,115.669008
0.7,Good,D,SI2,58.5,65.0,2310,112.724352
0.7,Very Good,E,SI2,63.5,54.0,2310,115.52976
0.62,Very Good,D,VS2,59.2,59.1,2311,102.564
0.72,Good,G,VS2,63.4,53.0,2311,120.55243200000001
0.83,Good,J,SI1,63.8,58.0,2311,134.9817
0.72,Premium,H,SI1,62.2,57.0,2311,117.4173
0.83,Premium,J,SI1,62.8,58.0,2311,133.875
0.55,Very Good,E,VVS2,59.6,59.0,2312,91.472612
0.78,Very Good,J,VS2,63.0,58.0,2312,126.496152
0.7,Very Good,H,VS2,63.6,56.0,2312,112.55496
0.7,Very Good,F,SI1,61.4,59.0,2312,112.79331000000002
0.7,Very Good,F,SI1,60.3,59.0,2312,114.92431800000003
0.7,Very Good,F,SI1,61.3,58.0,2312,114.114
0.7,Very Good,E,SI1,60.3,60.0,2312,116.997713
0.78,Fair,F,SI2,64.6,53.0,2312,126.36525
0.72,Ideal,I,VS2,61.6,55.0,2312,118.18943999999999
0.7,Ideal,G,SI1,61.1,57.0,2312,115.84544399999999
0.7,Good,D,SI2,59.3,64.0,2312,114.58944000000001
0.54,Premium,E,VVS2,61.0,59.0,2313,89.598432
0.7,Very Good,F,SI1,61.7,59.0,2313,111.802848
0.71,Very Good,E,SI2,62.2,58.0,2313,115.53971999999999
0.82,Very Good,J,SI1,62.9,57.0,2313,129.929184
0.6,Ideal,G,VVS2,61.4,59.0,2313,96.16112700000001
0.71,Ideal,I,SI1,61.9,55.0,2313,115.82172000000001
0.71,Ideal,H,SI1,62.7,55.0,2313,114.85272
0.71,Ideal,H,SI1,61.1,57.0,2313,114.91375000000001
0.71,Ideal,H,SI1,62.1,57.0,2313,115.21425599999999
0.7,Good,F,SI1,60.0,62.0,2313,115.91847300000002
0.63,Ideal,D,SI1,62.0,56.0,2313,102.28899999999999
0.81,Premium,I,SI1,61.8,58.0,2313,129.840336
0.81,Ideal,H,SI2,63.0,57.0,2313,130.72158000000002
0.81,Premium,H,SI2,61.6,62.0,2313,130.3584
0.52,Very Good,F,VVS1,62.0,57.0,2314,83.68647000000001
0.55,Very Good,G,IF,60.2,60.0,2314,91.357242
0.7,Good,E,VS2,63.8,56.0,2314,111.754566
0.72,Premium,F,SI1,61.6,60.0,2314,117.777285
0.7,Premium,G,VS2,62.1,60.0,2314,113.88309500000001
0.71,Good,H,VS1,63.6,55.0,2315,112.55139
0.71,Ideal,I,VS2,62.1,59.0,2315,115.94655
0.7,Very Good,I,VS2,60.1,57.0,2316,117.60532200000002
0.78,Very Good,H,SI2,62.7,56.0,2316,126.79992
0.76,Very Good,I,SI1,57.5,62.0,2316,127.58515200000002
0.83,Good,H,SI2,63.9,56.0,2316,135.333867
0.72,Premium,G,SI1,61.3,56.0,2316,118.060416
0.9,Premium,F,I1,61.9,59.0,2316,145.42281599999998
0.6,Premium,F,VVS2,62.4,56.0,2316,99.107008
0.72,Premium,H,VS2,61.7,56.0,2316,117.37045499999999
0.59,Very Good,H,IF,61.7,56.0,2317,99.797376
0.7,Premium,G,VS2,61.7,58.0,2317,114.563328
0.7,Premium,G,VS2,60.8,58.0,2317,117.0585
0.71,Ideal,G,SI1,62.3,56.0,2317,116.27316
0.71,Premium,F,SI1,61.1,62.0,2317,115.64467199999997
0.71,Premium,D,SI2,61.6,60.0,2317,112.19651999999999
0.51,Ideal,E,VVS1,62.4,55.0,2317,82.71052800000001
0.79,Premium,I,SI1,61.8,60.0,2317,129.489344
0.73,Fair,E,SI1,64.6,59.0,2317,117.455256
0.71,Ideal,H,SI2,62.7,55.0,2317,114.04531199999998
0.56,Ideal,F,VS2,62.7,55.0,2318,93.080848
0.56,Premium,F,VS2,60.7,57.0,2318,94.00698999999999
0.54,Very Good,D,VVS2,62.1,55.0,2318,89.06495
0.65,Very Good,H,VVS1,61.6,58.0,2318,107.05762800000001
0.72,Very Good,G,SI1,63.3,53.0,2318,117.492504
0.72,Ideal,G,SI1,62.0,56.0,2318,116.55537500000001
0.8,Fair,G,SI2,64.6,55.0,2318,126.35625
0.71,Fair,I,VS1,57.1,57.0,2318,116.36688000000001
0.7,Good,D,SI1,64.2,60.0,2318,113.09688
0.7,Fair,E,SI1,65.2,58.0,2318,111.70523600000001
0.7,Fair,D,SI1,64.6,57.0,2318,112.60311999999999
0.56,Ideal,G,VVS1,62.0,56.0,2318,91.78752
0.56,Ideal,F,VVS2,61.9,56.0,2318,92.13388800000001
0.72,Premium,H,VS2,61.1,58.0,2318,116.783744
0.72,Premium,F,SI1,62.6,59.0,2318,116.92494800000001
0.7,Very Good,E,SI1,63.4,56.0,2318,114.2736
0.6,Ideal,F,VVS2,61.8,57.0,2318,96.74049600000001
0.56,Ideal,F,VVS2,60.3,56.0,2318,93.43026
0.7,Very Good,D,SI1,62.5,63.0,2318,113.60214
0.7,Good,D,SI1,64.2,62.0,2318,106.781088
0.72,Premium,G,SI1,60.8,58.0,2318,116.85491999999999
0.74,Very Good,F,SI2,61.7,57.0,2319,121.38867
0.71,Very Good,F,VS2,63.2,59.0,2319,112.83775999999999
0.7,Ideal,F,SI1,61.6,56.0,2319,114.03674099999999
0.7,Premium,F,SI1,60.2,58.0,2319,113.27040000000001
0.7,Premium,F,SI1,61.9,58.0,2319,112.84123500000001
0.61,Premium,F,VVS2,63.0,60.0,2319,94.810025
0.59,Ideal,D,VS1,62.0,56.0,2319,96.025545
0.71,Ideal,I,SI1,61.6,55.0,2319,115.89978399999998
0.71,Ideal,I,SI1,60.2,60.0,2319,116.26088399999999
0.71,Ideal,I,SI1,62.3,53.0,2319,117.89224800000002
0.71,Ideal,I,SI1,62.0,54.0,2319,116.7595
0.71,Ideal,I,SI1,62.1,55.0,2319,115.336305
0.71,Ideal,I,SI1,61.0,56.0,2319,116.9872
0.7,Premium,D,SI2,62.1,60.0,2319,116.149965
0.57,Ideal,E,VS2,61.3,57.0,2319,93.064854
0.57,Ideal,E,VS2,61.0,54.0,2319,96.58340999999999
0.51,Very Good,E,VVS2,61.3,55.0,2320,83.810784
0.51,Very Good,E,VVS2,61.8,56.0,2320,84.17714400000001
0.71,Good,F,VS2,63.0,59.0,2320,111.80559000000001
0.63,Ideal,G,VS2,61.9,58.0,2320,102.66232
0.73,Ideal,H,SI1,62.6,57.0,2320,115.98358799999998
0.72,Premium,E,SI2,60.4,58.0,2320,117.7386
0.56,Very Good,F,VVS1,61.7,56.0,2321,90.88227999999998
0.73,Ideal,G,SI1,62.3,54.0,2321,121.230298
0.8,Very Good,J,VS1,63.4,56.0,2321,129.18109
0.57,Ideal,F,VVS2,60.2,57.0,2321,94.59384999999999
0.62,Ideal,G,VS2,61.6,55.0,2321,103.59902000000001
0.56,Ideal,G,IF,62.2,54.0,2321,93.67962
0.56,Ideal,G,IF,62.0,54.0,2321,92.76484
0.53,Premium,D,VS1,61.3,58.0,2321,87.96684
0.87,Premium,J,SI1,61.4,57.0,2321,143.200764
0.71,Premium,E,SI2,62.7,59.0,2322,114.85272
0.74,Good,G,VS2,64.2,53.0,2322,119.12128799999999
0.95,Fair,J,I1,64.9,56.0,2322,150.663996
0.57,Ideal,F,VVS2,61.6,57.0,2322,93.815008
0.59,Ideal,G,VVS1,61.5,57.0,2322,95.80464
0.66,Very Good,H,VVS1,61.9,59.0,2323,109.91058
0.81,Ideal,I,SI1,62.2,57.0,2323,132.00551000000002
1.01,Very Good,I,SI1,60.9,63.0,2323,164.92564199999998
0.51,Premium,E,VVS1,61.4,60.0,2323,80.51316000000001
0.54,Ideal,D,VVS2,61.2,55.0,2323,90.04432499999999
0.54,Premium,D,VVS2,59.1,60.0,2323,90.44678400000001
0.7,Very Good,E,SI2,60.8,57.0,2324,112.018192
0.61,Ideal,E,VS1,62.1,57.0,2324,100.023326
0.7,Very Good,F,VS2,62.2,56.0,2325,115.738875
0.6,Ideal,D,VS2,61.5,55.0,2325,98.66026
0.71,Ideal,G,SI2,60.6,57.0,2325,120.730638
0.71,Very Good,I,VS1,62.3,60.0,2326,116.06917200000001
0.71,Very Good,F,SI2,61.6,59.0,2326,115.89695999999999
0.72,Very Good,I,VS2,62.1,57.5,2326,117.213096
0.31,Very Good,H,VS1,62.4,58.0,544,49.967287999999996
0.31,Good,E,SI1,63.4,57.0,544,51.134702
0.31,Very Good,H,VS1,61.5,61.0,544,49.756364
0.31,Good,E,SI1,63.3,55.0,544,51.916700000000006
0.31,Very Good,H,VS1,61.8,61.0,544,50.47833600000001
0.31,Premium,G,VS2,62.4,59.0,544,51.705024
0.31,Very Good,E,SI1,58.3,60.0,544,52.93657600000001
0.31,Premium,G,VS2,59.2,60.0,544,51.96196199999999
0.31,Premium,G,VS2,61.5,60.0,544,49.756364
0.31,Very Good,G,VS2,61.0,56.0,544,50.56527
0.31,Ideal,H,VS1,61.6,56.0,544,50.712032
0.31,Good,E,SI1,63.1,54.0,544,51.06574199999999
0.31,Good,E,SI1,63.4,55.0,544,51.253344000000006
0.31,Premium,G,VS2,61.7,58.0,544,50.059295999999996
0.31,Good,E,SI1,63.1,55.0,544,51.72791200000001
0.31,Ideal,H,VS1,62.4,55.0,544,51.161548
0.31,Very Good,H,VS1,62.9,58.0,544,50.878688
0.31,Ideal,G,VS2,62.7,57.0,544,50.69163399999999
0.31,Ideal,H,VS1,62.1,54.0,544,50.54779
0.31,Ideal,G,VS2,61.6,55.0,544,51.797610000000006
0.31,Good,E,SI1,63.1,57.0,544,51.06464999999999
0.31,Good,G,VS2,63.4,59.0,544,50.594544000000006
0.31,Very Good,E,SI1,62.3,56.0,544,52.49244
0.31,Very Good,E,SI1,62.8,57.0,544,50.996736
0.31,Premium,G,VS2,61.7,59.0,544,49.943417999999994
0.31,Very Good,G,VS2,60.7,61.0,544,49.954344000000006
0.31,Premium,G,VS2,60.9,58.0,544,50.68098
0.31,Very Good,I,VVS2,62.2,57.0,544,51.397318000000006
0.31,Premium,I,VVS2,62.1,58.0,544,49.898920000000004
0.31,Good,E,VS2,63.4,55.0,544,51.678
0.73,Very Good,F,SI1,61.6,62.0,2326,116.10028799999999
0.73,Very Good,F,SI1,59.3,61.0,2326,117.80261999999999
0.59,Premium,D,VS1,61.9,58.0,2326,94.561404
0.71,Ideal,H,SI1,62.3,54.0,2326,118.36339199999999
0.76,Good,I,SI1,64.3,60.0,2326,116.813424
0.68,Premium,G,VS1,58.6,59.0,2326,113.44973999999998
0.7,Ideal,H,SI2,61.6,56.0,2326,116.50553199999999
1.0,Fair,G,SI2,70.2,58.0,2326,141.98940000000002
0.74,Very Good,I,VS2,60.8,59.0,2327,121.074525
0.73,Ideal,I,VS2,62.1,54.0,2327,120.8952
0.73,Ideal,I,VS2,61.6,54.0,2327,121.81013599999999
0.74,Ideal,H,SI2,62.1,57.0,2327,119.932925
0.74,Ideal,I,SI1,62.3,57.0,2327,120.06144
0.74,Good,H,VS2,63.0,57.0,2327,119.475928
0.71,Premium,I,VS1,61.8,58.0,2327,116.96255999999998
0.71,Good,I,VS1,63.6,56.0,2327,116.26005000000002
0.71,Ideal,I,VS1,62.1,56.0,2327,115.01318399999998
0.71,Very Good,I,VS1,63.3,56.0,2327,115.41311500000002
0.71,Good,I,VS1,61.5,64.0,2327,114.22944000000001
0.71,Fair,F,SI2,60.1,68.0,2327,114.78895999999997
1.14,Good,G,I1,63.7,56.0,2327,182.3913
0.71,Very Good,I,VS1,59.0,57.0,2328,119.01707999999998
0.74,Premium,F,SI2,61.4,57.0,2328,120.50891999999999
0.74,Premium,F,SI2,59.6,58.0,2328,121.76786700000001
0.72,Ideal,D,SI2,61.2,57.0,2328,118.26432000000001
0.71,Ideal,H,SI1,60.7,59.0,2328,117.260325
0.76,Fair,H,SI1,61.9,70.0,2328,120.97151199999998
0.74,Premium,G,SI2,62.8,54.0,2328,119.147328
0.7,Premium,G,VS2,58.2,60.0,2328,114.09257600000001
0.71,Ideal,E,SI1,62.0,56.0,2329,117.49566399999999
0.71,Ideal,E,SI1,61.5,57.0,2329,117.447288
0.7,Premium,G,VS1,62.9,59.0,2329,110.18585599999999
0.48,Very Good,D,VVS2,59.5,57.0,2329,80.842752
0.73,Very Good,I,VS2,59.0,61.0,2329,118.813632
0.8,Very Good,I,SI2,60.7,56.0,2329,132.639498
0.76,Premium,E,SI2,59.3,62.0,2329,127.15957999999999
0.71,Premium,E,SI1,58.9,61.0,2329,113.19449999999999
0.75,Premium,H,SI1,60.2,59.0,2329,123.57407999999998
0.73,Premium,F,SI2,62.0,57.0,2329,119.39443200000001
0.75,Premium,I,VS2,60.0,57.0,2329,124.20385
0.82,Premium,E,SI2,60.0,56.0,2329,135.964608
0.7,Premium,H,VS2,60.8,59.0,2330,114.058392
0.7,Good,H,VS2,64.2,58.0,2330,112.38064200000001
0.7,Good,H,VS2,63.9,59.0,2330,113.38655999999997
0.7,Premium,H,VS2,61.8,60.0,2330,114.163456
0.73,Very Good,G,SI1,59.8,61.0,2330,119.02819500000001
0.7,Very Good,H,VS2,61.6,55.0,2330,115.898725
0.73,Ideal,H,SI1,62.8,57.0,2330,119.14588399999998
0.73,Fair,I,VS1,55.9,66.0,2330,124.48452900000001
0.75,Premium,H,SI1,60.7,62.0,2331,121.28007000000001
0.61,Ideal,G,VVS2,62.4,53.8,2331,100.13721000000001
0.71,Good,F,SI1,63.9,57.0,2331,111.554289
0.55,Premium,D,VVS2,58.7,57.0,2331,93.242688
0.7,Premium,H,SI1,62.8,57.0,2331,112.40420400000001
0.7,Premium,H,SI1,60.9,62.0,2331,111.82028
0.7,Premium,H,SI1,60.0,60.0,2331,115.9158
0.7,Premium,H,SI1,59.0,60.0,2331,117.12030399999999
0.71,Ideal,F,SI2,59.3,57.0,2331,117.80123599999999
0.71,Premium,F,SI2,60.2,60.0,2331,116.46167999999997
0.7,Very Good,G,VS2,63.5,57.0,2331,115.73568
0.53,Premium,E,VVS2,62.4,56.0,2331,86.668329
0.7,Very Good,I,VS1,62.2,57.0,2332,115.54113999999998
0.71,Very Good,I,VS1,61.1,57.0,2332,117.7255
0.64,Very Good,D,VS2,58.6,59.0,2332,109.60530000000001
0.65,Very Good,I,IF,61.0,55.0,2332,112.33951500000002
0.78,Ideal,H,SI2,61.6,54.0,2332,127.135008
0.7,Ideal,E,SI2,62.0,58.0,2332,113.56224
0.7,Ideal,E,SI2,61.0,55.0,2332,117.190656
0.72,Premium,E,SI1,62.8,52.0,2333,119.35237599999999
0.54,Ideal,F,VS2,61.3,57.0,2333,89.534308
0.71,Very Good,F,SI1,61.1,57.0,2333,114.7139
0.71,Very Good,F,SI1,61.9,56.0,2333,113.76288000000001
0.7,Premium,F,SI1,62.5,59.0,2333,113.40567
0.96,Good,I,I1,58.6,64.0,2333,146.45019599999998
0.54,Ideal,F,VVS2,61.8,55.0,2333,89.91937499999999
0.7,Premium,H,VS1,62.3,60.0,2333,111.254715
0.7,Premium,E,SI1,62.9,58.0,2333,113.12003999999999
0.52,Ideal,F,VVS1,62.3,56.0,2333,85.13690399999999
0.54,Ideal,F,VVS2,61.2,55.0,2333,89.08935
0.72,Good,G,SI2,63.7,59.0,2333,117.72453000000002
0.72,Premium,I,VS2,60.9,60.0,2333,117.59616000000001
0.72,Very Good,F,SI1,63.1,55.0,2333,118.31774999999999
0.71,Very Good,G,SI1,61.7,56.0,2334,115.49454
0.77,Very Good,F,SI2,59.7,57.0,2334,129.665415
0.54,Ideal,F,VVS2,62.3,53.7,2334,89.51047199999998
0.89,Fair,I,VS1,68.2,65.0,2334,131.622792
0.52,Ideal,D,VVS2,59.9,57.0,2334,86.377632
0.72,Premium,H,SI1,59.9,58.0,2334,118.61986499999999
0.7,Very Good,H,VS2,60.0,57.0,2335,115.19032
0.7,Very Good,E,SI2,59.8,58.0,2335,113.73465599999999
0.73,Premium,E,SI2,60.6,59.0,2335,119.77289999999999
0.73,Ideal,I,VS2,62.2,54.0,2335,119.521152
0.7,Ideal,G,SI1,61.1,55.0,2335,115.64467199999997
0.71,Ideal,F,SI1,60.9,56.0,2335,118.74884699999998
0.7,Good,I,VVS2,59.7,59.0,2335,113.40300300000001
0.73,Very Good,E,SI2,63.2,60.0,2335,119.06035200000001
0.71,Very Good,G,VS2,62.3,63.0,2335,113.48243999999998
0.7,Good,H,SI1,63.7,59.0,2335,109.430958
0.7,Premium,E,SI2,63.0,58.0,2335,114.56701199999999
0.59,Ideal,G,VS2,61.9,57.0,2336,97.21337199999999
0.56,Very Good,G,VVS2,62.1,55.6,2336,92.41577099999999
1.17,Fair,I,I1,64.5,59.0,2336,183.408325
1.03,Premium,H,I1,62.9,59.0,2336,161.532
0.72,Very Good,I,VS2,63.3,55.0,2337,118.43916000000002
0.72,Very Good,I,VS2,61.1,56.0,2337,117.726912
0.72,Very Good,I,VS2,63.9,58.0,2337,116.17304
0.73,Very Good,H,VS2,63.1,57.3,2337,115.61595000000001
0.7,Very Good,D,SI2,61.4,58.0,2337,114.84018
0.72,Ideal,I,VS2,61.1,56.0,2337,118.67212800000001
0.72,Ideal,E,SI2,61.7,57.0,2337,117.36867999999998
0.7,Good,F,SI1,59.7,64.0,2337,112.09186799999999
0.75,Premium,D,SI2,60.6,56.0,2337,125.81514000000001
0.83,Good,H,SI2,63.9,56.0,2337,135.333867
0.52,Ideal,G,VVS2,61.7,55.0,2338,87.73952600000001
0.77,Good,H,SI1,63.0,65.0,2338,121.60075200000001
0.7,Very Good,G,VS2,63.4,58.0,2338,111.324805
0.76,Ideal,H,SI1,61.7,56.0,2338,123.753688
0.97,Fair,F,SI2,67.2,61.0,2338,148.3524
